Language,PSA_ID,Subject,Match,V_RT,V_Acc
English,NZL_005,osweb_NZL_005_3437,N,840.5,1
English,NZL_005,osweb_NZL_005_3437,Y,1000,0.8333333333333334
English,NZL_005,osweb_NZL_005_3442,N,469.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3442,Y,492.5,1
English,NZL_005,osweb_NZL_005_3447,N,532.5,0.75
English,NZL_005,osweb_NZL_005_3447,Y,470,0.9166666666666666
English,NZL_005,osweb_NZL_005_3452,N,855,0.8333333333333334
English,NZL_005,osweb_NZL_005_3452,Y,860.5,0.75
English,NZL_005,osweb_NZL_005_3456,N,556.5,1
English,NZL_005,osweb_NZL_005_3456,Y,600.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3465,N,569,1
English,NZL_005,osweb_NZL_005_3465,Y,545,1
English,NZL_005,osweb_NZL_005_3474,N,502.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3474,Y,517.5,1
English,NZL_005,osweb_NZL_005_3477,N,735,1
English,NZL_005,osweb_NZL_005_3477,Y,707,1
English,NZL_005,osweb_NZL_005_3487,N,531.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3487,Y,548,0.9166666666666666
English,NZL_005,osweb_NZL_005_3488,N,424.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3488,Y,470,1
English,NZL_005,osweb_NZL_005_3495,N,1074,0.9166666666666666
English,NZL_005,osweb_NZL_005_3495,Y,999,0.9166666666666666
English,NZL_005,osweb_NZL_005_3508,N,692,0.8333333333333334
English,NZL_005,osweb_NZL_005_3508,Y,614,0.9166666666666666
English,NZL_005,osweb_NZL_005_3513,N,529,0.8333333333333334
English,NZL_005,osweb_NZL_005_3513,Y,452.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3516,N,534,0.9166666666666666
English,NZL_005,osweb_NZL_005_3516,Y,564.5,1
English,NZL_005,osweb_NZL_005_3523,N,579,0.9166666666666666
English,NZL_005,osweb_NZL_005_3523,Y,737.5,0.75
English,NZL_005,osweb_NZL_005_3541,N,462.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3541,Y,412,0.9166666666666666
English,NZL_005,osweb_NZL_005_3549,N,731,0.9166666666666666
English,NZL_005,osweb_NZL_005_3549,Y,602.5,1
English,NZL_005,osweb_NZL_005_3559,N,501,0.9166666666666666
English,NZL_005,osweb_NZL_005_3559,Y,562.5,1
English,NZL_005,osweb_NZL_005_3562,N,633,0.9166666666666666
English,NZL_005,osweb_NZL_005_3562,Y,486,0.9166666666666666
English,NZL_005,osweb_NZL_005_3563,N,406,0.8333333333333334
English,NZL_005,osweb_NZL_005_3563,Y,526,0.9166666666666666
English,NZL_005,osweb_NZL_005_3572,N,459.5,1
English,NZL_005,osweb_NZL_005_3572,Y,496.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3576,N,929,0.9166666666666666
English,NZL_005,osweb_NZL_005_3576,Y,755.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3577,N,532.5,1
English,NZL_005,osweb_NZL_005_3577,Y,493.5,1
English,NZL_005,osweb_NZL_005_3581,N,450.5,1
English,NZL_005,osweb_NZL_005_3581,Y,446.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3582,N,544,0.8333333333333334
English,NZL_005,osweb_NZL_005_3582,Y,550,0.9166666666666666
English,NZL_005,osweb_NZL_005_3592,N,654,1
English,NZL_005,osweb_NZL_005_3592,Y,620,0.9166666666666666
English,NZL_005,osweb_NZL_005_3599,N,525,0.9166666666666666
English,NZL_005,osweb_NZL_005_3599,Y,561,0.9166666666666666
English,NZL_005,osweb_NZL_005_3601,N,484.5,1
English,NZL_005,osweb_NZL_005_3601,Y,504,1
English,NZL_005,osweb_NZL_005_3604,N,577,1
English,NZL_005,osweb_NZL_005_3604,Y,605.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3607,N,351,1
English,NZL_005,osweb_NZL_005_3607,Y,355.5,1
English,NZL_005,osweb_NZL_005_3611,N,482.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3611,Y,492,1
English,NZL_005,osweb_NZL_005_3612,N,464.5,1
English,NZL_005,osweb_NZL_005_3612,Y,455,0.9166666666666666
English,NZL_005,osweb_NZL_005_3615,N,645,0.8333333333333334
English,NZL_005,osweb_NZL_005_3615,Y,507.5,1
English,NZL_005,osweb_NZL_005_3617,N,561,0.8333333333333334
English,NZL_005,osweb_NZL_005_3617,Y,529,0.8333333333333334
English,NZL_005,osweb_NZL_005_3620,N,485,1
English,NZL_005,osweb_NZL_005_3620,Y,471,1
English,NZL_005,osweb_NZL_005_3624,N,646.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3624,Y,696,1
English,NZL_005,osweb_NZL_005_3628,N,558,0.9166666666666666
English,NZL_005,osweb_NZL_005_3628,Y,506,1
English,NZL_005,osweb_NZL_005_3631,N,607.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3631,Y,588.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3634,N,1009.5,1
English,NZL_005,osweb_NZL_005_3634,Y,1054.5,1
English,NZL_005,osweb_NZL_005_3635,N,472.5,1
English,NZL_005,osweb_NZL_005_3635,Y,480,1
English,NZL_005,osweb_NZL_005_3642,N,512,1
English,NZL_005,osweb_NZL_005_3642,Y,556.5,1
English,NZL_005,osweb_NZL_005_3647,N,675,1
English,NZL_005,osweb_NZL_005_3647,Y,569.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3651,N,585,0.9166666666666666
English,NZL_005,osweb_NZL_005_3651,Y,639.5,1
English,NZL_005,osweb_NZL_005_3663,N,425.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3663,Y,452.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3670,N,468,1
English,NZL_005,osweb_NZL_005_3670,Y,509,1
English,NZL_005,osweb_NZL_005_3671,N,445,1
English,NZL_005,osweb_NZL_005_3671,Y,411.5,1
English,NZL_005,osweb_NZL_005_3674,N,489,0.9166666666666666
English,NZL_005,osweb_NZL_005_3674,Y,665,1
English,NZL_005,osweb_NZL_005_3680,N,554,1
English,NZL_005,osweb_NZL_005_3680,Y,503.5,1
English,NZL_005,osweb_NZL_005_3681,N,476,1
English,NZL_005,osweb_NZL_005_3681,Y,434,1
English,NZL_005,osweb_NZL_005_3684,N,543,0.9166666666666666
English,NZL_005,osweb_NZL_005_3684,Y,508.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3685,N,453,0.9166666666666666
English,NZL_005,osweb_NZL_005_3685,Y,452.5,1
English,NZL_005,osweb_NZL_005_3686,N,507,0.8333333333333334
English,NZL_005,osweb_NZL_005_3686,Y,500,1
English,NZL_005,osweb_NZL_005_3692,N,604,1
English,NZL_005,osweb_NZL_005_3692,Y,580,1
English,NZL_005,osweb_NZL_005_3700,N,537,1
English,NZL_005,osweb_NZL_005_3700,Y,542.5,1
English,NZL_005,osweb_NZL_005_3703,N,699.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3703,Y,595.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3705,N,436.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3705,Y,469.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3708,N,451.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3708,Y,588,1
English,NZL_005,osweb_NZL_005_3713,N,737.5,1
English,NZL_005,osweb_NZL_005_3713,Y,721.5,1
English,NZL_005,osweb_NZL_005_3715,N,744.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3715,Y,791.5,1
English,NZL_005,osweb_NZL_005_3719,N,489,1
English,NZL_005,osweb_NZL_005_3719,Y,554,1
English,NZL_005,osweb_NZL_005_3721,N,487.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3721,Y,519.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3724,N,644.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3724,Y,554.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3727,N,786.5,0.75
English,NZL_005,osweb_NZL_005_3727,Y,659,0.8333333333333334
English,NZL_005,osweb_NZL_005_3728,N,790.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3728,Y,669.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3732,N,559.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3732,Y,609,1
English,NZL_005,osweb_NZL_005_3733,N,500,1
English,NZL_005,osweb_NZL_005_3733,Y,508,1
English,NZL_005,osweb_NZL_005_3734,N,760,1
English,NZL_005,osweb_NZL_005_3734,Y,876,0.6666666666666666
English,NZL_005,osweb_NZL_005_3735,N,470.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3735,Y,496,0.8333333333333334
English,NZL_005,osweb_NZL_005_3737,N,940,0.9166666666666666
English,NZL_005,osweb_NZL_005_3737,Y,969.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3744,N,428,0.75
English,NZL_005,osweb_NZL_005_3744,Y,437,0.8333333333333334
English,NZL_005,osweb_NZL_005_3748,N,616.5,1
English,NZL_005,osweb_NZL_005_3748,Y,676,1
English,NZL_005,osweb_NZL_005_3750,N,631,1
English,NZL_005,osweb_NZL_005_3750,Y,509,0.9166666666666666
English,NZL_005,osweb_NZL_005_3752,N,511,1
English,NZL_005,osweb_NZL_005_3752,Y,499,1
English,NZL_005,osweb_NZL_005_3753,N,535.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3753,Y,589,1
English,NZL_005,osweb_NZL_005_3754,N,517.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3754,Y,517,1
English,NZL_005,osweb_NZL_005_3758,N,538.5,1
English,NZL_005,osweb_NZL_005_3758,Y,503.5,1
English,NZL_005,osweb_NZL_005_3759,N,475,0.9166666666666666
English,NZL_005,osweb_NZL_005_3759,Y,552,1
English,NZL_005,osweb_NZL_005_3761,N,594.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3761,Y,481,1
English,NZL_005,osweb_NZL_005_3762,N,435,1
English,NZL_005,osweb_NZL_005_3762,Y,467,1
English,NZL_005,osweb_NZL_005_3767,N,567,0.9166666666666666
English,NZL_005,osweb_NZL_005_3767,Y,545.5,1
English,NZL_005,osweb_NZL_005_3768,N,386,0.9166666666666666
English,NZL_005,osweb_NZL_005_3768,Y,408.5,1
English,NZL_005,osweb_NZL_005_3784,N,861.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3784,Y,715.5,0.75
English,NZL_005,osweb_NZL_005_3786,N,944.5,1
English,NZL_005,osweb_NZL_005_3786,Y,845.5,1
English,NZL_005,osweb_NZL_005_3791,N,770,0.9166666666666666
English,NZL_005,osweb_NZL_005_3791,Y,919,0.9166666666666666
English,NZL_005,osweb_NZL_005_3794,N,750.5,1
English,NZL_005,osweb_NZL_005_3794,Y,757,1
English,NZL_005,osweb_NZL_005_3795,N,577,1
English,NZL_005,osweb_NZL_005_3795,Y,457.5,1
English,NZL_005,osweb_NZL_005_3805,N,606,1
English,NZL_005,osweb_NZL_005_3805,Y,594,1
English,NZL_005,osweb_NZL_005_3809,N,535,0.8333333333333334
English,NZL_005,osweb_NZL_005_3809,Y,464.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3813,N,422,1
English,NZL_005,osweb_NZL_005_3813,Y,489.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3815,N,601,0.9166666666666666
English,NZL_005,osweb_NZL_005_3815,Y,588,1
English,NZL_005,osweb_NZL_005_3816,N,729.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3816,Y,711,1
English,NZL_005,osweb_NZL_005_3820,N,606.5,1
English,NZL_005,osweb_NZL_005_3820,Y,516,1
English,NZL_005,osweb_NZL_005_3821,N,821,1
English,NZL_005,osweb_NZL_005_3821,Y,722,0.9166666666666666
English,NZL_005,osweb_NZL_005_3824,N,465,1
English,NZL_005,osweb_NZL_005_3824,Y,471.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3825,N,757,0.8333333333333334
English,NZL_005,osweb_NZL_005_3825,Y,846.5,1
English,NZL_005,osweb_NZL_005_3828,N,765,1
English,NZL_005,osweb_NZL_005_3828,Y,802.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3830,N,451,1
English,NZL_005,osweb_NZL_005_3830,Y,493.5,1
English,NZL_005,osweb_NZL_005_3838,N,631.5,1
English,NZL_005,osweb_NZL_005_3838,Y,795,1
English,NZL_005,osweb_NZL_005_3845,N,673.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3845,Y,766,0.9166666666666666
English,NZL_005,osweb_NZL_005_3848,N,738,0.9166666666666666
English,NZL_005,osweb_NZL_005_3848,Y,589,0.9166666666666666
English,NZL_005,osweb_NZL_005_3853,N,694.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3853,Y,752.5,0.75
English,NZL_005,osweb_NZL_005_3860,N,648.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3860,Y,629.5,1
English,NZL_005,osweb_NZL_005_3868,N,496.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3868,Y,401.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3869,N,1154.5,1
English,NZL_005,osweb_NZL_005_3869,Y,1142.5,1
English,NZL_005,osweb_NZL_005_3874,N,412.5,1
English,NZL_005,osweb_NZL_005_3874,Y,449.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3876,N,580,1
English,NZL_005,osweb_NZL_005_3876,Y,610.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3878,N,621.5,1
English,NZL_005,osweb_NZL_005_3878,Y,642.5,1
English,NZL_005,osweb_NZL_005_3881,N,648.5,1
English,NZL_005,osweb_NZL_005_3881,Y,682,0.75
English,NZL_005,osweb_NZL_005_3884,N,510,0.75
English,NZL_005,osweb_NZL_005_3884,Y,624,0.8333333333333334
English,NZL_005,osweb_NZL_005_3887,N,420.5,1
English,NZL_005,osweb_NZL_005_3887,Y,414.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3890,N,779.5,1
English,NZL_005,osweb_NZL_005_3890,Y,608.5,1
English,NZL_005,osweb_NZL_005_3896,N,550.5,1
English,NZL_005,osweb_NZL_005_3896,Y,660.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3899,N,524,1
English,NZL_005,osweb_NZL_005_3899,Y,614.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3903,N,490,1
English,NZL_005,osweb_NZL_005_3903,Y,569,1
English,NZL_005,osweb_NZL_005_3908,N,451,1
English,NZL_005,osweb_NZL_005_3908,Y,464.5,1
English,NZL_005,osweb_NZL_005_3909,N,650,0.75
English,NZL_005,osweb_NZL_005_3909,Y,629,1
English,NZL_005,osweb_NZL_005_3915,N,564.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3915,Y,559,0.9166666666666666
English,NZL_005,osweb_NZL_005_3916,N,723,0.9166666666666666
English,NZL_005,osweb_NZL_005_3916,Y,1002.5,1
English,NZL_005,osweb_NZL_005_3917,N,795,0.9166666666666666
English,NZL_005,osweb_NZL_005_3917,Y,646.5,1
English,NZL_005,osweb_NZL_005_3922,N,538,0.8333333333333334
English,NZL_005,osweb_NZL_005_3922,Y,568.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3923,N,922,0.9166666666666666
English,NZL_005,osweb_NZL_005_3923,Y,629,1
English,NZL_005,osweb_NZL_005_3926,N,1056,0.8333333333333334
English,NZL_005,osweb_NZL_005_3926,Y,1114,0.9166666666666666
English,NZL_005,osweb_NZL_005_3929,N,689,1
English,NZL_005,osweb_NZL_005_3929,Y,540.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3930,N,848,0.8333333333333334
English,NZL_005,osweb_NZL_005_3930,Y,1082.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3934,N,505,0.9166666666666666
English,NZL_005,osweb_NZL_005_3934,Y,524.5,1
English,NZL_005,osweb_NZL_005_3935,N,576.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3935,Y,597.5,1
English,NZL_005,osweb_NZL_005_3938,N,704,0.9166666666666666
English,NZL_005,osweb_NZL_005_3938,Y,651,0.9166666666666666
English,NZL_005,osweb_NZL_005_3940,N,946,0.9166666666666666
English,NZL_005,osweb_NZL_005_3940,Y,689,1
English,NZL_005,osweb_NZL_005_3949,N,432,1
English,NZL_005,osweb_NZL_005_3949,Y,500,0.9166666666666666
English,NZL_005,osweb_NZL_005_3962,N,492.5,1
English,NZL_005,osweb_NZL_005_3962,Y,538.5,1
English,NZL_005,osweb_NZL_005_3967,N,687.5,1
English,NZL_005,osweb_NZL_005_3967,Y,831,1
English,NZL_005,osweb_NZL_005_3969,N,548,0.9166666666666666
English,NZL_005,osweb_NZL_005_3969,Y,478.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3973,N,495,0.9166666666666666
English,NZL_005,osweb_NZL_005_3973,Y,448,0.8333333333333334
English,NZL_005,osweb_NZL_005_3974,N,660,0.9166666666666666
English,NZL_005,osweb_NZL_005_3974,Y,829,1
English,NZL_005,osweb_NZL_005_3975,N,623,1
English,NZL_005,osweb_NZL_005_3975,Y,741.5,1
English,NZL_005,osweb_NZL_005_3980,N,516.5,1
English,NZL_005,osweb_NZL_005_3980,Y,463,1
English,NZL_005,osweb_NZL_005_3981,N,746,0.8333333333333334
English,NZL_005,osweb_NZL_005_3981,Y,784,1
English,NZL_005,osweb_NZL_005_3984,N,510,0.9166666666666666
English,NZL_005,osweb_NZL_005_3984,Y,453,0.8333333333333334
English,NZL_005,osweb_NZL_005_3990,N,475,0.8333333333333334
English,NZL_005,osweb_NZL_005_3990,Y,387.5,1
English,NZL_005,osweb_NZL_005_3991,N,424.5,1
English,NZL_005,osweb_NZL_005_3991,Y,444,1
English,NZL_005,osweb_NZL_005_3994,N,563,0.8333333333333334
English,NZL_005,osweb_NZL_005_3994,Y,631,0.8333333333333334
English,NZL_005,osweb_NZL_005_3995,N,576.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3995,Y,496.5,1
English,NZL_005,osweb_NZL_005_3997,N,362,1
English,NZL_005,osweb_NZL_005_3997,Y,388.5,1
English,NZL_005,osweb_NZL_005_4003,N,801.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4003,Y,814,1
English,NZL_005,osweb_NZL_005_4005,N,611,1
English,NZL_005,osweb_NZL_005_4005,Y,539.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4006,N,665,0.8333333333333334
English,NZL_005,osweb_NZL_005_4006,Y,604,0.9166666666666666
English,NZL_005,osweb_NZL_005_4009,N,606.5,1
English,NZL_005,osweb_NZL_005_4009,Y,677.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4014,N,654,1
English,NZL_005,osweb_NZL_005_4014,Y,731,0.9166666666666666
English,NZL_005,osweb_NZL_005_4015,N,515,1
English,NZL_005,osweb_NZL_005_4015,Y,502,0.9166666666666666
English,NZL_005,osweb_NZL_005_4022,N,666.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4022,Y,679,0.9166666666666666
English,NZL_005,osweb_NZL_005_4023,N,556,1
English,NZL_005,osweb_NZL_005_4023,Y,619,1
English,NZL_005,osweb_NZL_005_4024,N,572.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4024,Y,574.5,1
English,NZL_005,osweb_NZL_005_4025,N,669.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4025,Y,902.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4028,N,745.5,1
English,NZL_005,osweb_NZL_005_4028,Y,483.5,1
English,NZL_005,osweb_NZL_005_4031,N,692,0.8333333333333334
English,NZL_005,osweb_NZL_005_4031,Y,712,1
English,NZL_005,osweb_NZL_005_4034,N,714,1
English,NZL_005,osweb_NZL_005_4034,Y,826,0.6666666666666666
English,NZL_005,osweb_NZL_005_4035,N,1040.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4035,Y,979,1
English,NZL_005,osweb_NZL_005_4036,N,437,0.9166666666666666
English,NZL_005,osweb_NZL_005_4036,Y,530.5,1
English,NZL_005,osweb_NZL_005_4039,N,324,1
English,NZL_005,osweb_NZL_005_4039,Y,366.5,1
English,NZL_005,osweb_NZL_005_4040,N,398,0.9166666666666666
English,NZL_005,osweb_NZL_005_4040,Y,446,0.9166666666666666
English,NZL_005,osweb_NZL_005_4041,N,501,0.9166666666666666
English,NZL_005,osweb_NZL_005_4041,Y,407,1
English,NZL_005,osweb_NZL_005_4044,N,614.5,1
English,NZL_005,osweb_NZL_005_4044,Y,787,1
English,NZL_005,osweb_NZL_005_4048,N,430,0.9166666666666666
English,NZL_005,osweb_NZL_005_4048,Y,483,1
English,NZL_005,osweb_NZL_005_4050,N,802.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4050,Y,776,0.9166666666666666
English,NZL_005,osweb_NZL_005_4054,N,542,1
English,NZL_005,osweb_NZL_005_4054,Y,512,0.9166666666666666
English,NZL_005,osweb_NZL_005_4056,N,669.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4056,Y,557,0.9166666666666666
English,NZL_005,osweb_NZL_005_4057,N,705.5,1
English,NZL_005,osweb_NZL_005_4057,Y,623.5,1
English,NZL_005,osweb_NZL_005_4058,N,553.5,1
English,NZL_005,osweb_NZL_005_4058,Y,580,1
English,NZL_005,osweb_NZL_005_4062,N,857.5,0.75
English,NZL_005,osweb_NZL_005_4062,Y,902,0.8333333333333334
English,NZL_005,osweb_NZL_005_4064,N,445,0.9166666666666666
English,NZL_005,osweb_NZL_005_4064,Y,497.5,1
English,NZL_005,osweb_NZL_005_4070,N,433,1
English,NZL_005,osweb_NZL_005_4070,Y,362.5,1
English,NZL_005,osweb_NZL_005_4071,N,635.5,1
English,NZL_005,osweb_NZL_005_4071,Y,495.5,1
English,NZL_005,osweb_NZL_005_4072,N,849,0.9166666666666666
English,NZL_005,osweb_NZL_005_4072,Y,785,1
English,NZL_005,osweb_NZL_005_4076,N,545.5,1
English,NZL_005,osweb_NZL_005_4076,Y,610,1
English,NZL_005,osweb_NZL_005_4079,N,784,1
English,NZL_005,osweb_NZL_005_4079,Y,784,0.9166666666666666
English,NZL_005,osweb_NZL_005_4080,N,411,1
English,NZL_005,osweb_NZL_005_4080,Y,463.5,1
English,NZL_005,osweb_NZL_005_4084,N,698,1
English,NZL_005,osweb_NZL_005_4084,Y,581.5,1
English,NZL_005,osweb_NZL_005_4085,N,510.5,1
English,NZL_005,osweb_NZL_005_4085,Y,495,0.75
English,NZL_005,osweb_NZL_005_4090,N,437,1
English,NZL_005,osweb_NZL_005_4090,Y,507.5,1
English,NZL_005,osweb_NZL_005_4093,N,460.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4093,Y,472.5,0.6666666666666666
English,NZL_005,osweb_NZL_005_4094,N,479.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4094,Y,514.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4100,N,755,1
English,NZL_005,osweb_NZL_005_4100,Y,710.5,1
English,NZL_005,osweb_NZL_005_4102,N,434,0.75
English,NZL_005,osweb_NZL_005_4102,Y,545.5,0.75
English,NZL_005,osweb_NZL_005_4116,N,463.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4116,Y,473.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4117,N,569,1
English,NZL_005,osweb_NZL_005_4117,Y,523,0.9166666666666666
English,NZL_005,osweb_NZL_005_4124,N,842,0.8333333333333334
English,NZL_005,osweb_NZL_005_4124,Y,777.5,1
English,NZL_005,osweb_NZL_005_4130,N,813.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4130,Y,875.5,0.75
English,NZL_005,osweb_NZL_005_4136,N,950,0.8333333333333334
English,NZL_005,osweb_NZL_005_4136,Y,943.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4146,N,660.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4146,Y,751.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4159,N,675,0.75
English,NZL_005,osweb_NZL_005_4159,Y,560.5,1
English,NZL_005,osweb_NZL_005_4160,N,586.5,1
English,NZL_005,osweb_NZL_005_4160,Y,801.5,0.75
English,NZL_005,osweb_NZL_005_4161,N,1108,1
English,NZL_005,osweb_NZL_005_4161,Y,831.5,0.6666666666666666
English,NZL_005,osweb_NZL_005_4165,N,626,0.8333333333333334
English,NZL_005,osweb_NZL_005_4165,Y,615,1
English,NZL_005,osweb_NZL_005_4166,N,557,1
English,NZL_005,osweb_NZL_005_4166,Y,555,1
English,NZL_005,osweb_NZL_005_4170,N,422.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4170,Y,425.5,1
English,NZL_005,osweb_NZL_005_4174,N,790.5,1
English,NZL_005,osweb_NZL_005_4174,Y,799.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4175,N,409.5,1
English,NZL_005,osweb_NZL_005_4175,Y,465.5,1
English,NZL_005,osweb_NZL_005_4180,N,465,0.9166666666666666
English,NZL_005,osweb_NZL_005_4180,Y,457.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4181,N,684,1
English,NZL_005,osweb_NZL_005_4181,Y,637,0.75
English,NZL_005,osweb_NZL_005_4183,N,985.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4183,Y,990,1
English,NZL_005,osweb_NZL_005_4187,N,953.5,1
English,NZL_005,osweb_NZL_005_4187,Y,677.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4190,N,585.5,1
English,NZL_005,osweb_NZL_005_4190,Y,548,1
English,NZL_005,osweb_NZL_005_4192,N,460.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_4192,Y,449.5,1
English,NZL_005,osweb_NZL_005_4193,N,718.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4193,Y,757,0.9166666666666666
English,NZL_005,osweb_NZL_005_4194,N,635.5,1
English,NZL_005,osweb_NZL_005_4194,Y,524.5,1
English,NZL_005,osweb_NZL_005_4197,N,702,1
English,NZL_005,osweb_NZL_005_4197,Y,754.5,1
English,NZL_005,osweb_NZL_005_4199,N,630,0.8333333333333334
English,NZL_005,osweb_NZL_005_4199,Y,510.5,1
English,NZL_005,osweb_NZL_005_4200,N,764.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4200,Y,944,0.6666666666666666
English,NZL_005,osweb_NZL_005_4205,N,642,1
English,NZL_005,osweb_NZL_005_4205,Y,647,1
English,NZL_005,osweb_NZL_005_4206,N,695.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4206,Y,474,0.8333333333333334
English,NZL_005,osweb_NZL_005_4208,N,445,1
English,NZL_005,osweb_NZL_005_4208,Y,391.5,1
English,NZL_005,osweb_NZL_005_4213,N,823,0.9166666666666666
English,NZL_005,osweb_NZL_005_4213,Y,815,1
English,NZL_005,osweb_NZL_005_4222,N,624,1
English,NZL_005,osweb_NZL_005_4222,Y,504,1
English,NZL_005,osweb_NZL_005_4223,N,620.5,1
English,NZL_005,osweb_NZL_005_4223,Y,582.5,1
English,NZL_005,osweb_NZL_005_4224,N,624,1
English,NZL_005,osweb_NZL_005_4224,Y,688.5,1
English,NZL_005,osweb_NZL_005_4230,N,575,0.8333333333333334
English,NZL_005,osweb_NZL_005_4230,Y,677.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_4232,N,447.5,1
English,NZL_005,osweb_NZL_005_4232,Y,428,1
English,NZL_005,osweb_NZL_005_4237,N,633,0.9166666666666666
English,NZL_005,osweb_NZL_005_4237,Y,584,0.9166666666666666
English,NZL_005,osweb_NZL_005_999,N,550,0.9166666666666666
English,NZL_005,osweb_NZL_005_999,Y,571,1
English,PSA_002,osweb_PSA_002_102,N,720,1
English,PSA_002,osweb_PSA_002_102,Y,769.5,1
